item,itemLabel,year,journalLabel,languageOfWorkLabel,mainSubjectLabel,authors
http://www.wikidata.org/entity/Q118592523,Quantifying the Gap: The Gender Gap in French Writers’ Wikidata,2023-04-27T00:00:00Z,Journal of Cultural Analytics,,gender gap,
http://www.wikidata.org/entity/Q59925812,Wikidata as an intuitive resource towards semantic data modeling in data FAIRification,2018-12-13T00:00:00Z,Proceedings of the 11th International Conference on Semantic Web Applications and Tools for Health Care and Life Sciences,English,Semantic Web,"Andrew I. Su, Andra Waagmeester, Gregory Stupp, Lynn Schriml, Rajaram Kaliyaperumal, Mark Thompson, Annika Jacobsen, Marco Roos"
http://www.wikidata.org/entity/Q114403461,Does Wikidata Support Analogical Reasoning?,2022-10-02T00:00:00Z,,English,Wikidata,"Kartik Shenoy, Filip Ilievski"
http://www.wikidata.org/entity/Q66385171,Community digest: Virtual exhibitions help make Estonian artworks accessible to everyone,2018-07-21T00:00:00Z,Wikimedia Blog,English,Wikidata,
http://www.wikidata.org/entity/Q66385171,Community digest: Virtual exhibitions help make Estonian artworks accessible to everyone,2018-07-21T00:00:00Z,Wikimedia Blog,English,Wikipedia,
http://www.wikidata.org/entity/Q26236257,"Literature, Geolocation and Wikidata",2016-05-01T00:00:00Z,Wiki: Papers from the 2016 ICWSM Workshop,English,Wikidata,Finn Årup Nielsen
http://www.wikidata.org/entity/Q51902990,Recoin: Relative Completeness in Wikidata,2018-04-01T00:00:00Z,"WWW '18 Companion: The 2018 Web Conference Companion, April 23–27, 2018, Lyon, France",English,data quality of Wikidata,"Vevake Balaraman, Werner Nutt, Simon Razniewski"
http://www.wikidata.org/entity/Q121536471,Die Datenlaube is coming to school: links and sources for special learning achievements,2023-08-17T00:00:00Z,saxorum.hypotheses.org,German,digital literacy,"Jens Bemme, Juliane Flade"
http://www.wikidata.org/entity/Q69433372,Analysis of Editors' Languages in Wikidata,2018-08-01T00:00:00Z,Proceedings of the 14th International Symposium on Open Collaboration,English,Wikidata editor,"Elena Simperl, Lucie-Aimée Kaffee"
http://www.wikidata.org/entity/Q65037719,Using Word Embeddings for Visual Data Exploration with Ontodia and Wikidata,2019-03-04T00:00:00Z,,English,Ontodia,
http://www.wikidata.org/entity/Q112959127,Wikidata and the bibliography of life,2022-07-07T00:00:00Z,PeerJ,English,taxonomic literature,Roderic D. M. Page
http://www.wikidata.org/entity/Q93634446,Nearby: die St.-Jakobus-Kirche in Pesterwitz,2020-05-08T00:00:00Z,saxorum.hypotheses.org,German,Brück & Sohn,Jens Bemme
http://www.wikidata.org/entity/Q113399929,Leveraging Wikidata to Build Scholarly Profiles as Service,2022-07-27T00:00:00Z,KULA knowledge creation dissemination and preservation studies,English,Scholia,"Jere D. Odell, Mairelys Lemus-Rojas, Mirian Ramirez Rojas, Lucille Frances Brys"
http://www.wikidata.org/entity/Q63439197,Leveraging Wikidata to Enhance Authority Records in the EHRI Portal,2019-04-30T00:00:00Z,Journal of Library Metadata,English,concentration camp,Nancy Cooey
http://www.wikidata.org/entity/Q87813132,Infer Creative Analogous Relationships from Wikidata,2019-01-01T00:00:00Z,Lecture Notes in Computer Science,English,Wikidata,
http://www.wikidata.org/entity/Q87813140,Wikidata Completeness Profiling Using ProWD,2019-01-01T00:00:00Z,,English,data quality of Wikidata,"Werner Nutt, Simon Razniewski, Fariz Darari, Adila Alfa Krisnadhi"
http://www.wikidata.org/entity/Q63439197,Leveraging Wikidata to Enhance Authority Records in the EHRI Portal,2019-04-30T00:00:00Z,Journal of Library Metadata,English,ontology,Nancy Cooey
http://www.wikidata.org/entity/Q109491700,Own metadata for own blogposts – Bibliographies with open data and Wikidata,2021-11-22T00:00:00Z,redaktionsblog.hypotheses.org,German,bibliographic metadata,Jens Bemme
http://www.wikidata.org/entity/Q105515218,"GaNCH: Using Linked Open Data for Georgia’s Natural, Cultural and Historic Organizations’ Disaster Response",2021-02-10T00:00:00Z,Code4Lib Journal,English,disaster response,"Cliff Landis, Christine Wiseman"
http://www.wikidata.org/entity/Q107593754,Digitale Heimatforschung mit Wikidata – ein Workshopbericht über verlinkendes Datendenken,2021-07-20T00:00:00Z,saxorum.hypotheses.org,German,linked open data,Jens Bemme
http://www.wikidata.org/entity/Q106366893,Mining Wikidata for Name Resources for African Languages,2021-04-01T00:00:00Z,,,Wikidata,
http://www.wikidata.org/entity/Q114777092,Coupling Wikipedia Categories with Wikidata Statements for Better Semantics,2021-10-14T00:00:00Z,Proceedings of the 2nd Wikidata Workshop (Wikidata 2021),English,Wikidata,"Houcemeddine Turki, Mohamed Ben Aouicha, Mohamed Ali Hadj Taieb"
http://www.wikidata.org/entity/Q107009138,Knowledge Graph Based Synthetic Corpus Generation for Knowledge-Enhanced Language Model Pre-training,2021-01-01T00:00:00Z,Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,English,natural language generation,Rami Al-Rfou
http://www.wikidata.org/entity/Q110594700,Announcement 57th BibChatDE: How much Wikiverse is already in our libraries?,2022-01-16T00:00:00Z,BibChatDe,German,Wikiversity,"Jens Bemme, Marlene Neumann"
http://www.wikidata.org/entity/Q116784648,"2nd interim report of the ""SFB 1853"" - four years of the citizen science and open data project Die Datenlaube",2023-02-16T00:00:00Z,saxorum.hypotheses.org,German,Dresdner Geschichtsverein,"Jens Bemme, Christian Erlinger, Matthias Erfurth"
http://www.wikidata.org/entity/Q64225211,Using Shape Expressions (ShEx) to Share RDF Data Models and to Guide Curation with Rigorous Validation,2019-05-25T00:00:00Z,"The Semantic Web: 16th International Conference, ESWC 2019, Portorož, Slovenia, June 2–6, 2019, Proceedings",English,digital preservation,"Daniel Mietchen, Andra Waagmeester, Gregory Stupp, Harold Solbrig, Eric G. Prud'hommeaux, Katherine Thornton, José Emilio Labra Gayo"
http://www.wikidata.org/entity/Q121536471,Die Datenlaube is coming to school: links and sources for special learning achievements,2023-08-17T00:00:00Z,SLUBlog,German,digital literacy,"Jens Bemme, Juliane Flade"
http://www.wikidata.org/entity/Q110635790,My Nearby projects – from Open Data Camp 2021 into the New Year of Citizen Science,2022-01-20T00:00:00Z,saxorum.hypotheses.org,German,Dresden,Matthias Erfurth
http://www.wikidata.org/entity/Q109324479,Scholarly Hi:storyies  in the Biographical Dictionary of the Empire of Austria - From transcript in Wikisource to structure in Wikidata,2021-10-28T00:00:00Z,,German,German Wikisource,Christian Erlinger
http://www.wikidata.org/entity/Q62747324,The treasure behind Görlitz’s age-old walls,2013-11-14T00:00:00Z,Wikimedia Blog,English,Wikidata,Conrad Nutschan
http://www.wikidata.org/entity/Q114777092,Coupling Wikipedia Categories with Wikidata Statements for Better Semantics,2021-10-14T00:00:00Z,Proceedings of the 2nd Wikidata Workshop (Wikidata 2021),English,Wikimedia category,"Houcemeddine Turki, Mohamed Ben Aouicha, Mohamed Ali Hadj Taieb"
http://www.wikidata.org/entity/Q62030108,Macht Citizen Science glücklich? Bürgerwissenschaft in wissenschaftlichen Bibliotheken,2019-03-12T00:00:00Z,saxorum.hypotheses.org,German,domestic studies,"Martin Munke, Jens Bemme"
http://www.wikidata.org/entity/Q112143478,The LOTUS initiative for open knowledge management in natural products research,2022-05-26T00:00:00Z,eLife,English,knowledge graph,"Christoph Steinbeck, Roderic D. M. Page, Egon Willighagen, Arnaud Gaudry, Guido F Pauli, Jakub Galgonek, Jean-Luc Wolfender, Pierre-Marie Allard, Jonathan Bisson, Jiří Vondrášek, James G Graham, Maria Sorokina, Ralf Stephan, Adriano Rutz, Daniel Mietchen"
http://www.wikidata.org/entity/Q61441229,"‘The Michael Jordan of greatness’—Extracting Vossian antonomasia from two decades of The New York Times, 1987–2007",2019-01-28T00:00:00Z,Digital Scholarship in the Humanities,English,Wikidata,Frank Fischer
http://www.wikidata.org/entity/Q63998968,Implicit Bias in Crowdsourced Knowledge Graphs,2019-01-01T00:00:00Z,Companion Proceedings of The 2019 World Wide Web Conference on - WWW '19,English,Wikidata,Gianluca Demartini
http://www.wikidata.org/entity/Q109491700,Own metadata for own blogposts – Bibliographies with open data and Wikidata,2021-11-22T00:00:00Z,redaktionsblog.hypotheses.org,German,science communication,Jens Bemme
http://www.wikidata.org/entity/Q62747324,The treasure behind Görlitz’s age-old walls,2013-11-14T00:00:00Z,Wikimedia Blog,English,GLAM on Tour,Conrad Nutschan
http://www.wikidata.org/entity/Q121536471,Die Datenlaube is coming to school: links and sources for special learning achievements,2023-08-17T00:00:00Z,saxorum.hypotheses.org,German,Die Datenlaube,"Jens Bemme, Juliane Flade"
http://www.wikidata.org/entity/Q45322945,Neural Wikipedian: Generating Textual Summaries from Knowledge Base Triples,2018-07-01T00:00:00Z,Journal of Web Semantics,English,Wikidata,"Lucie-Aimée Kaffee, Elena Simperl, Hady Elsahar, Pavlos Vougiouklis, Jonathon Hare, Christophe Gravier, Frédérique Laforest"
http://www.wikidata.org/entity/Q63983268,Fast Interval Joins for Temporal SPARQL Queries,2019-01-01T00:00:00Z,Companion Proceedings of The 2019 World Wide Web Conference on - WWW '19,English,SPARQL,"Heiner Stuckenschmidt, Melisachew Wudage Chekol, Giuseppe Pirrò"
http://www.wikidata.org/entity/Q45322945,Neural Wikipedian: Generating Textual Summaries from Knowledge Base Triples,2018-07-01T00:00:00Z,Journal of Web Semantics,English,Wikipedia,"Lucie-Aimée Kaffee, Elena Simperl, Hady Elsahar, Pavlos Vougiouklis, Jonathon Hare, Christophe Gravier, Frédérique Laforest"
http://www.wikidata.org/entity/Q61441229,"‘The Michael Jordan of greatness’—Extracting Vossian antonomasia from two decades of The New York Times, 1987–2007",2019-01-28T00:00:00Z,Digital Scholarship in the Humanities,English,The New York Times,Frank Fischer
http://www.wikidata.org/entity/Q27975935,Opportunities and challenges presented by Wikidata in the context of biocuration,2016-11-29T00:00:00Z,Proceedings of the Joint International Conference on Biological Ontology and BioCreative,English,biocuration,"Andra Waagmeester, Benjamin M. Good, Andrew I. Su, Sebastian Burgstaller-Muehlbacher, Elvira Mitraka, Timothy Elliott Putman"
http://www.wikidata.org/entity/Q99440037,Representing COVID-19 information in collaborative knowledge graphs: a study of Wikidata,2020-09-14T00:00:00Z,Zenodo,English,Multilingual User Interface,"Dariusz Jemielniak, Daniel Mietchen, Houcemeddine Turki, Diptanshu Das, Mossab Banat, José Emilio Labra Gayo, Mohamed Ali Hadj Taieb, Thomas Shafee, Mohamed Ben Aouicha, Tiago Lubiana"
http://www.wikidata.org/entity/Q56235886,Wikidata as semantic representation platform of the scientific achievements of the biomedical Collaborative Research Centre 1002,2018-08-27T00:00:00Z,German medical science : GMS e-journal,English,semantic network,"Daniel Mietchen, Markus Suhr, Harald Kusch, Najko Jahn"
http://www.wikidata.org/entity/Q110409845,Wikidata: A Magic Portal for Siegfried and Roy,2021-01-01T00:00:00Z,,,Siegfried,Katherine Thornton
http://www.wikidata.org/entity/Q108208862,Creating and Querying Personalized Versions of Wikidata on a Laptop,2021-08-06T00:00:00Z,Proceedings of the 2nd Wikidata Workshop (Wikidata 2021),English,query,"Daniel Garijo, Pedro Szekely, Filip Ilievski, Hans Chalupsky, Kartik Shenoy"
http://www.wikidata.org/entity/Q62030108,Macht Citizen Science glücklich? Bürgerwissenschaft in wissenschaftlichen Bibliotheken,2019-03-12T00:00:00Z,saxorum.hypotheses.org,German,Saxony,"Martin Munke, Jens Bemme"
http://www.wikidata.org/entity/Q24074986,From Freebase to Wikidata: The Great Migration,2016-01-01T00:00:00Z,Proceedings of the 25th International Conference on World Wide Web,English,Wikidata,"Denny Vrandečić, Lydia Pintscher, Sebastian Schaffert, Thomas Steiner, Thomas Pellissier Tanon"
http://www.wikidata.org/entity/Q106967675,Wikidata now knows every street in Dresden. Field report from the Dresden Wikipedia community,2021-05-25T00:00:00Z,saxorum.hypotheses.org,German,Dresden,Stefan Kühn
http://www.wikidata.org/entity/Q44091521,Collaborative Approach to Developing a Multilingual Ontology: A Case Study of Wikidata,2017-01-01T00:00:00Z,Communications in Computer and Information Science,English,ontology development,John Samuel
http://www.wikidata.org/entity/Q100988209,"Baumnetze, Landesgeschichte und offene Datenberge – Wissen durch Knotenbildung mit Wikidata zum 8.",2020-10-29T00:00:00Z,saxorum.hypotheses.org,German,metadata,Jens Bemme
http://www.wikidata.org/entity/Q110623130,Wikidata: a new perspective towards universal bibliographic control,2022-01-01T00:00:00Z,JLIS.it,English,Universal Bibliographic Control,"Carlo Bianchini, Lucia Sardo"
http://www.wikidata.org/entity/Q120765481,Ten quick tips for editing Wikidata,2023-07-20T00:00:00Z,PLOS Computational Biology,English,Wikidata,"Andra Waagmeester, Dariusz Jemielniak, Daniel Mietchen, Thomas Shafee, Tiago Lubiana"
http://www.wikidata.org/entity/Q112659882,Digital scholarly communication in and with the Wikiverse. Experiences from SLUB Dresden,2022-06-21T00:00:00Z,027.7,German,science communication,"Martin Munke, Jens Bemme"
http://www.wikidata.org/entity/Q62122481,Learning How to Correct a Knowledge Base from the Edit History,2019-01-01T00:00:00Z,Proceedings of the 2019 World Wide Web Conference on World Wide Web,English,data quality of Wikidata,"Thomas Pellissier Tanon, Fabian M. Suchanek"
http://www.wikidata.org/entity/Q60565832,"Citation.js: a format-independent, modular bibliography tool for the browser and command line",2019-01-05T00:00:00Z,PeerJ preprints,,JavaScript,Lars Willighagen
http://www.wikidata.org/entity/Q51690037,Why Wikidata is so important to Histropedia,2014-09-02T00:00:00Z,,,Wikidata,Jens Ohlig
http://www.wikidata.org/entity/Q63105277,Searching News Articles Using an Event Knowledge Graph Leveraged by Wikidata,2019-04-11T00:00:00Z,Wiki Workshop 2019,English,Wikidata,"Raphaël Troncy, Xavier Tannier "
http://www.wikidata.org/entity/Q112275674,Public Domain Tool: automating the calculation of works in the public domain,2022-01-01T00:00:00Z,Wiki Workshop 2022 proceedings,,Wikidata,
http://www.wikidata.org/entity/Q56992726,Wikidata as a semantic framework for the Gene Wiki initiative,2015-11-18T00:00:00Z,,,Wikidata,"Andrew I. Su, Andra Waagmeester, Benjamin M. Good, Timothy Elliott Putman, Elvira Mitraka, Sebastian Burgstaller-Muehlbacher, Lynn Schriml, Julia Turner"
http://www.wikidata.org/entity/Q121536471,Die Datenlaube is coming to school: links and sources for special learning achievements,2023-08-17T00:00:00Z,SLUBlog,German,Die Datenlaube,"Jens Bemme, Juliane Flade"
http://www.wikidata.org/entity/Q107573009,‚The Data Arbor‘: Open Citizen Science with Linked Open Storytelling in Unlocking the ‚Garden Arbor‘,2021-08-02T00:00:00Z,Public Humanities,English,Linked Open Storytelling,Jens Bemme
http://www.wikidata.org/entity/Q27036223,A Model for Enriching Multilingual Wikipedias Using Infobox and Wikidata Property Alignment,2014-01-01T00:00:00Z,,English,infobox,
http://www.wikidata.org/entity/Q113287761,WikidataComplete: Knowledge Graph Completion using Question-Answering,2021-10-14T00:00:00Z,"Proceedings of the ISWC 2021 Posters, Demos and Industry Tracks: From Novel Ideas to Industrial Practice",English,Wikidata,"Dennis Diefenbach, Christophe Gravier, Bernhard Kratzwald"
http://www.wikidata.org/entity/Q71532858,Describing datasets in Wikidata,2019-01-01T00:00:00Z,,English,metadata,Denny Vrandečić
http://www.wikidata.org/entity/Q65037719,Using Word Embeddings for Visual Data Exploration with Ontodia and Wikidata,2019-03-04T00:00:00Z,,English,Wikidata,
http://www.wikidata.org/entity/Q31769808,End-to-end Representation Learning for Question Answering with Weak Supervision,2017-01-01T00:00:00Z,,English,Wikidata,"Iryna Gurevych, Daniil Sorokin"
http://www.wikidata.org/entity/Q112275674,Public Domain Tool: automating the calculation of works in the public domain,2022-01-01T00:00:00Z,Wiki Workshop 2022 proceedings,,public domain,
http://www.wikidata.org/entity/Q122417077,"Wikidata as Semantic Infrastructure: Knowledge Representation, Data Labor, and Truth in a More-Than-Technical Project",2023-07-01T00:00:00Z,Social Media + Society,English,Wikidata,"Heather Ford, Andrew Iliadis"
http://www.wikidata.org/entity/Q106967675,Wikidata now knows every street in Dresden. Field report from the Dresden Wikipedia community,2021-05-25T00:00:00Z,saxorum.hypotheses.org,German,Wikimedia Commons,Stefan Kühn
